cust_id,transaction_type,transaction_date,subscription_type,subscription_price
758,initial,2022-04-01,BASIC,53
759,initial,2021-10-01,BASIC,43
760,initial,2022-11-01,PRO,85
761,initial,2022-09-01,PRO,85
762,initial,2021-09-01,MAX,109
763,initial,2021-09-01,BASIC,43
764,initial,2020-05-01,BASIC,33
765,initial,2020-10-01,BASIC,33
766,initial,2020-03-01,PRO,65
767,initial,2022-11-01,PRO,85
768,initial,2020-03-01,PRO,65
769,initial,2022-05-01,PRO,85
770,initial,2020-07-01,BASIC,33
771,initial,2020-07-01,MAX,99
772,initial,2020-09-01,PRO,65
773,initial,2020-03-01,BASIC,33
774,initial,2022-11-01,PRO,85
775,initial,2021-06-01,PRO,75
776,initial,2020-11-01,PRO,65
777,initial,2021-10-01,BASIC,43
778,initial,2021-02-01,BASIC,43
779,initial,2020-11-01,PRO,65
780,initial,2020-12-01,PRO,65
781,initial,2021-07-01,PRO,75
782,initial,2020-04-01,BASIC,33
783,initial,2020-12-01,PRO,65
784,initial,2022-01-01,MAX,119
785,initial,2021-05-01,BASIC,43
786,initial,2020-10-01,PRO,65
787,initial,2021-03-01,PRO,75
788,initial,2020-03-01,BASIC,33
789,initial,2020-08-01,BASIC,33
790,initial,2020-10-01,PRO,65
791,initial,2020-04-01,MAX,99
792,initial,2022-12-01,PRO,85
793,initial,2020-11-01,BASIC,33
794,initial,2021-02-01,PRO,75
795,initial,2020-02-01,BASIC,33
796,initial,2020-02-01,PRO,65
797,initial,2021-12-01,PRO,75
798,initial,2020-02-01,BASIC,33
799,initial,2021-09-01,BASIC,43
800,initial,2021-09-01,MAX,109
801,initial,2021-11-01,BASIC,43
802,initial,2020-02-01,PRO,65
803,initial,2022-03-01,BASIC,53
804,initial,2022-07-01,MAX,119
805,initial,2022-08-01,MAX,119
806,initial,2020-03-01,MAX,99
807,initial,2022-06-01,PRO,85
808,initial,2021-08-01,BASIC,43
809,initial,2020-09-01,BASIC,33
810,initial,2020-08-01,PRO,65
811,initial,2020-08-01,BASIC,33
812,initial,2022-04-01,BASIC,53
813,initial,2021-11-01,BASIC,43
814,initial,2022-11-01,PRO,85
815,initial,2021-10-01,BASIC,43
816,initial,2020-09-01,PRO,65
817,initial,2021-07-01,MAX,109
818,initial,2020-12-01,BASIC,33
819,initial,2022-01-01,BASIC,53
820,initial,2021-12-01,PRO,75
821,initial,2022-01-01,MAX,119
822,initial,2021-04-01,BASIC,43
823,initial,2020-03-01,BASIC,33
824,initial,2022-05-01,BASIC,53
825,initial,2020-07-01,PRO,65
826,initial,2022-05-01,PRO,85
827,initial,2021-03-01,PRO,75
828,initial,2020-11-01,BASIC,33
829,initial,2022-08-01,BASIC,53
830,initial,2020-12-01,PRO,65
831,initial,2022-09-01,BASIC,53
832,initial,2021-01-01,BASIC,43
833,initial,2021-05-01,PRO,75
834,initial,2021-01-01,PRO,75
835,initial,2020-07-01,BASIC,33
836,initial,2022-06-01,BASIC,53
837,initial,2022-06-01,PRO,85
838,initial,2022-02-01,BASIC,53
839,initial,2022-04-01,BASIC,53
840,initial,2022-10-01,PRO,85
841,initial,2021-03-01,BASIC,43
842,initial,2022-08-01,MAX,119
843,initial,2021-01-01,PRO,75
844,initial,2022-03-01,BASIC,53
845,initial,2021-06-01,BASIC,43
846,initial,2021-09-01,PRO,75
847,initial,2022-11-01,PRO,85
848,initial,2020-06-01,MAX,99
849,initial,2020-10-01,MAX,99
850,initial,2021-02-01,PRO,75
851,initial,2022-11-01,MAX,119
852,initial,2021-12-01,BASIC,43
853,initial,2022-03-01,BASIC,53
854,initial,2020-11-01,BASIC,33
855,initial,2021-06-01,BASIC,43
856,initial,2020-12-01,BASIC,33
857,initial,2021-05-01,PRO,75
858,initial,2022-06-01,PRO,85
859,initial,2020-09-01,PRO,65
860,initial,2022-04-01,BASIC,53
861,initial,2022-05-01,PRO,85
862,initial,2020-11-01,PRO,65
863,initial,2020-07-01,BASIC,33
864,initial,2022-05-01,MAX,119
865,initial,2021-01-01,BASIC,43
866,initial,2020-08-01,BASIC,33
867,initial,2022-01-01,MAX,119
868,initial,2020-08-01,PRO,65
869,initial,2021-09-01,BASIC,43
870,initial,2020-05-01,PRO,65
871,initial,2021-04-01,MAX,109
872,initial,2020-07-01,BASIC,33
873,initial,2021-03-01,BASIC,43
874,initial,2021-09-01,PRO,75
875,initial,2021-12-01,PRO,75
876,initial,2022-03-01,PRO,85
877,initial,2022-10-01,PRO,85
878,initial,2020-08-01,PRO,65
879,initial,2020-08-01,BASIC,33
880,initial,2020-03-01,BASIC,33
881,initial,2020-12-01,BASIC,33
882,initial,2022-06-01,MAX,119
883,initial,2020-08-01,PRO,65
884,initial,2022-11-01,PRO,85
885,initial,2020-06-01,PRO,65
886,initial,2022-08-01,MAX,119
887,initial,2021-12-01,BASIC,43
888,initial,2022-03-01,PRO,85
889,initial,2022-01-01,BASIC,53
890,initial,2022-02-01,BASIC,53
891,initial,2020-10-01,BASIC,33
892,initial,2022-09-01,BASIC,53
893,initial,2021-12-01,BASIC,43
894,initial,2021-04-01,BASIC,43
895,initial,2021-09-01,BASIC,43
896,initial,2022-05-01,BASIC,53
897,initial,2021-02-01,BASIC,43
898,initial,2020-12-01,BASIC,33
899,initial,2021-07-01,BASIC,43
900,initial,2022-07-01,PRO,85
901,initial,2022-01-01,BASIC,53
902,initial,2020-11-01,PRO,65
903,initial,2022-01-01,BASIC,53
904,initial,2020-12-01,BASIC,33
905,initial,2022-06-01,PRO,85
906,initial,2022-01-01,BASIC,53
907,initial,2021-09-01,PRO,75
908,initial,2022-06-01,BASIC,53
909,initial,2021-01-01,BASIC,43
910,initial,2022-01-01,BASIC,53
911,initial,2021-06-01,BASIC,43
912,initial,2020-02-01,MAX,99
913,initial,2022-03-01,MAX,119
914,initial,2022-08-01,PRO,85
915,initial,2020-11-01,MAX,99
916,initial,2022-08-01,PRO,85
917,initial,2021-12-01,BASIC,43
918,initial,2021-09-01,PRO,75
919,initial,2020-07-01,BASIC,33
920,initial,2021-01-01,BASIC,43
921,initial,2022-08-01,BASIC,53
922,initial,2021-01-01,BASIC,43
923,initial,2020-03-01,PRO,65
924,initial,2022-08-01,MAX,119
925,initial,2020-08-01,PRO,65
926,initial,2020-02-01,BASIC,33
927,initial,2020-12-01,PRO,65
928,initial,2020-09-01,BASIC,33
929,initial,2022-06-01,PRO,85
930,initial,2020-09-01,BASIC,33
931,initial,2020-02-01,BASIC,33
932,initial,2022-02-01,MAX,119
933,initial,2021-10-01,PRO,75
934,initial,2021-02-01,MAX,109
935,initial,2022-09-01,BASIC,53
936,initial,2020-06-01,MAX,99
937,initial,2021-09-01,BASIC,43
938,initial,2021-05-01,MAX,109
939,initial,2021-09-01,MAX,109
940,initial,2022-07-01,BASIC,53
941,initial,2021-02-01,PRO,75
942,initial,2020-06-01,MAX,99
943,initial,2021-04-01,PRO,75
944,initial,2022-02-01,PRO,85
945,initial,2022-04-01,MAX,119
946,initial,2020-01-01,BASIC,33
947,initial,2022-08-01,MAX,119
948,initial,2022-07-01,MAX,119
949,initial,2022-04-01,MAX,119
950,initial,2022-01-01,BASIC,53
951,initial,2020-01-01,BASIC,33
952,initial,2022-02-01,BASIC,53
953,initial,2021-06-01,BASIC,43
954,initial,2021-07-01,MAX,109
955,initial,2021-07-01,MAX,109
956,initial,2021-10-01,PRO,75
957,initial,2021-12-01,PRO,75
958,initial,2022-09-01,PRO,85
959,initial,2020-10-01,PRO,65
960,initial,2022-12-01,BASIC,53
961,initial,2021-02-01,BASIC,43
962,initial,2022-02-01,BASIC,53
963,initial,2022-10-01,BASIC,53
964,initial,2020-05-01,PRO,65
965,initial,2022-03-01,BASIC,53
966,initial,2020-08-01,PRO,65
967,initial,2021-10-01,PRO,75
968,initial,2022-04-01,PRO,85
969,initial,2021-01-01,MAX,109
970,initial,2021-08-01,MAX,109
971,initial,2021-07-01,MAX,109
972,initial,2021-07-01,BASIC,43
973,initial,2021-03-01,PRO,75
974,initial,2021-12-01,BASIC,43
975,initial,2022-08-01,BASIC,53
976,initial,2020-10-01,MAX,99
977,initial,2022-08-01,MAX,119
978,initial,2022-04-01,MAX,119
979,initial,2022-08-01,BASIC,53
980,initial,2022-09-01,MAX,119
981,initial,2020-02-01,PRO,65
982,initial,2022-10-01,BASIC,53
983,initial,2022-10-01,BASIC,53
984,initial,2021-06-01,BASIC,43
985,initial,2021-12-01,MAX,109
986,initial,2021-12-01,BASIC,43
987,initial,2022-09-01,PRO,85
988,initial,2020-01-01,MAX,99
989,initial,2022-10-01,PRO,85
990,initial,2022-05-01,BASIC,53
991,initial,2020-08-01,PRO,65
992,initial,2020-05-01,BASIC,33
993,initial,2021-03-01,BASIC,43
994,initial,2020-03-01,MAX,99
995,initial,2020-03-01,MAX,99
996,initial,2020-08-01,BASIC,33
997,initial,2021-05-01,MAX,109
998,initial,2022-12-01,PRO,85
999,initial,2020-01-01,MAX,99
1000,initial,2022-05-01,BASIC,53
1001,initial,2022-08-01,PRO,85
1002,initial,2022-12-01,BASIC,53
1003,initial,2021-04-01,PRO,75
1004,initial,2021-04-01,BASIC,43
1005,initial,2022-10-01,MAX,119
1006,initial,2021-10-01,PRO,75
1007,initial,2020-10-01,BASIC,33
1008,initial,2020-06-01,PRO,65
1009,initial,2022-01-01,PRO,85
1010,initial,2020-12-01,PRO,65
1011,initial,2020-03-01,PRO,65
1012,initial,2022-09-01,BASIC,53
1013,initial,2022-01-01,PRO,85
1014,initial,2022-07-01,BASIC,53
1015,initial,2021-08-01,BASIC,43
1016,initial,2020-07-01,PRO,65
1017,initial,2022-12-01,PRO,85
1018,initial,2022-01-01,BASIC,53
1019,initial,2020-05-01,PRO,65
1020,initial,2021-01-01,PRO,75
1021,initial,2022-01-01,PRO,85
1022,initial,2022-05-01,MAX,119
1023,initial,2020-03-01,PRO,65
1024,initial,2022-04-01,PRO,85
1025,initial,2020-08-01,PRO,65
1026,initial,2021-10-01,BASIC,43
1027,initial,2021-04-01,PRO,75
1028,initial,2020-09-01,PRO,65
1029,initial,2020-02-01,PRO,65
1030,initial,2020-06-01,BASIC,33
1031,initial,2020-05-01,BASIC,33
1032,initial,2021-01-01,BASIC,43
1033,initial,2022-07-01,MAX,119
1034,initial,2021-09-01,PRO,75
1035,initial,2021-07-01,BASIC,43
1036,initial,2020-06-01,BASIC,33
1037,initial,2022-02-01,BASIC,53
1038,initial,2020-08-01,PRO,65
1039,initial,2020-04-01,MAX,99
1040,initial,2021-02-01,PRO,75
1041,initial,2021-10-01,PRO,75
1042,initial,2020-04-01,BASIC,33
1043,initial,2022-07-01,BASIC,53
1044,initial,2020-12-01,BASIC,33
1045,initial,2022-07-01,BASIC,53
1046,initial,2022-01-01,MAX,119
1047,initial,2022-03-01,BASIC,53
1048,initial,2020-09-01,PRO,65
1049,initial,2021-05-01,PRO,75
1050,initial,2020-10-01,BASIC,33
1051,initial,2022-01-01,BASIC,53
1052,initial,2021-09-01,BASIC,43
1053,initial,2020-05-01,MAX,99
1054,initial,2020-03-01,BASIC,33
1055,initial,2022-07-01,BASIC,53
1056,initial,2022-11-01,BASIC,53
1057,initial,2022-03-01,PRO,85
1058,initial,2021-09-01,BASIC,43
1059,initial,2022-01-01,BASIC,53
1060,initial,2021-02-01,PRO,75
1061,initial,2022-08-01,MAX,119
1062,initial,2020-04-01,BASIC,33
1063,initial,2020-01-01,PRO,65
1064,initial,2021-09-01,BASIC,43
1065,initial,2022-01-01,PRO,85
1066,initial,2021-03-01,BASIC,43
1067,initial,2021-02-01,PRO,75
1068,initial,2020-07-01,MAX,99
1069,initial,2021-05-01,BASIC,43
1070,initial,2022-05-01,BASIC,53
1071,initial,2021-02-01,BASIC,43
1072,initial,2021-01-01,BASIC,43
1073,initial,2022-10-01,BASIC,53
1074,initial,2020-09-01,BASIC,33
1075,initial,2020-11-01,BASIC,33
1076,initial,2020-11-01,PRO,65
1077,initial,2020-08-01,MAX,99
1078,initial,2020-07-01,BASIC,33
1079,initial,2020-05-01,BASIC,33
1080,initial,2021-03-01,BASIC,43
1081,initial,2020-02-01,PRO,65
1082,initial,2020-10-01,BASIC,33
1083,initial,2022-01-01,MAX,119
1084,initial,2021-05-01,BASIC,43
1085,initial,2021-05-01,PRO,75
1086,initial,2021-01-01,PRO,75
1087,initial,2021-06-01,MAX,109
1088,initial,2020-03-01,MAX,99
1089,initial,2022-09-01,MAX,119
1090,initial,2021-06-01,PRO,75
1091,initial,2021-09-01,BASIC,43
1092,initial,2022-07-01,BASIC,53
1093,initial,2021-05-01,MAX,109
1094,initial,2021-04-01,BASIC,43
1095,initial,2020-09-01,MAX,99
1096,initial,2022-02-01,PRO,85
1097,initial,2022-05-01,PRO,85
1098,initial,2021-04-01,BASIC,43
1099,initial,2022-08-01,BASIC,53
1100,initial,2021-03-01,MAX,109
1101,initial,2021-05-01,BASIC,43
1102,initial,2022-08-01,BASIC,53
1103,initial,2021-01-01,BASIC,43
1104,initial,2022-12-01,PRO,85
1105,initial,2020-02-01,PRO,65
1106,initial,2021-07-01,BASIC,43
1107,initial,2022-10-01,MAX,119
1108,initial,2020-02-01,PRO,65
1109,initial,2021-01-01,BASIC,43
1110,initial,2020-06-01,BASIC,33
1111,initial,2021-07-01,PRO,75
1112,initial,2022-06-01,PRO,85
1113,initial,2020-05-01,BASIC,33
1114,initial,2021-07-01,PRO,75
1115,initial,2021-04-01,PRO,75
1116,initial,2022-12-01,BASIC,53
1117,initial,2021-07-01,BASIC,43
1118,initial,2021-10-01,PRO,75
1119,initial,2021-07-01,MAX,109
1120,initial,2020-01-01,BASIC,33
1121,initial,2021-11-01,PRO,75
1122,initial,2022-06-01,PRO,85
1123,initial,2020-05-01,PRO,65
1124,initial,2020-06-01,PRO,65
1125,initial,2021-11-01,PRO,75
1126,initial,2021-07-01,PRO,75
1127,initial,2022-06-01,PRO,85
1128,initial,2021-10-01,BASIC,43
1129,initial,2022-11-01,PRO,85
1130,initial,2022-02-01,BASIC,53
1131,initial,2022-03-01,PRO,85
1132,initial,2020-08-01,MAX,99
1133,initial,2020-12-01,BASIC,33
1134,initial,2020-01-01,BASIC,33
1135,initial,2021-02-01,BASIC,43
1136,initial,2022-08-01,MAX,119
1137,initial,2021-08-01,PRO,75
1138,initial,2021-12-01,MAX,109
1139,initial,2022-09-01,BASIC,53
1140,initial,2022-04-01,BASIC,53
1141,initial,2022-06-01,BASIC,53
1142,initial,2021-01-01,PRO,75
1143,initial,2022-12-01,PRO,85
1144,initial,2022-04-01,MAX,119
1145,initial,2020-11-01,PRO,65
1146,initial,2021-08-01,MAX,109
1147,initial,2021-12-01,MAX,109
1148,initial,2021-08-01,BASIC,43
1149,initial,2021-08-01,PRO,75
1150,initial,2020-12-01,MAX,99
1151,initial,2022-10-01,PRO,85
1152,initial,2022-04-01,BASIC,53
1153,initial,2020-10-01,BASIC,33
1154,initial,2022-09-01,BASIC,53
1155,initial,2021-12-01,BASIC,43
1156,initial,2020-08-01,BASIC,33
1157,initial,2021-02-01,PRO,75
1158,initial,2020-03-01,BASIC,33
1159,initial,2021-08-01,MAX,109
1160,initial,2020-10-01,PRO,65
1161,initial,2021-02-01,MAX,109
1162,initial,2020-01-01,BASIC,33
1163,initial,2021-02-01,BASIC,43
1164,initial,2022-11-01,PRO,85
1165,initial,2021-08-01,MAX,109
1166,initial,2022-06-01,PRO,85
1167,initial,2020-04-01,MAX,99
1168,initial,2022-06-01,BASIC,53
1169,initial,2020-03-01,MAX,99
1170,initial,2022-04-01,PRO,85
1171,initial,2021-12-01,BASIC,43
1172,initial,2020-04-01,MAX,99
1173,initial,2020-07-01,BASIC,33
1174,initial,2021-06-01,BASIC,43
1175,initial,2021-08-01,PRO,75
1176,initial,2020-12-01,BASIC,33
1177,initial,2020-04-01,PRO,65
1178,initial,2021-07-01,PRO,75
1179,initial,2020-11-01,BASIC,33
1180,initial,2022-02-01,PRO,85
1181,initial,2021-10-01,MAX,109
1182,initial,2020-12-01,BASIC,33
1183,initial,2022-08-01,BASIC,53
1184,initial,2020-02-01,PRO,65
1185,initial,2020-01-01,PRO,65
1186,initial,2021-03-01,MAX,109
1187,initial,2020-03-01,BASIC,33
1188,initial,2021-08-01,PRO,75
1189,initial,2021-04-01,BASIC,43
1190,initial,2020-05-01,BASIC,33
1191,initial,2022-12-01,PRO,85
1192,initial,2022-03-01,MAX,119
1193,initial,2021-11-01,PRO,75
1194,initial,2021-05-01,PRO,75
1195,initial,2020-08-01,BASIC,33
1196,initial,2022-12-01,BASIC,53
1197,initial,2021-08-01,BASIC,43
1198,initial,2020-11-01,PRO,65
1199,initial,2020-10-01,BASIC,33
1200,initial,2022-07-01,BASIC,53
1201,initial,2022-02-01,PRO,85
1202,initial,2020-06-01,MAX,99
1203,initial,2020-06-01,PRO,65
1204,initial,2022-08-01,BASIC,53
1205,initial,2022-08-01,PRO,85
1206,initial,2020-07-01,PRO,65
1207,initial,2022-02-01,BASIC,53
1208,initial,2020-12-01,PRO,65
1209,initial,2021-01-01,MAX,109
1210,initial,2020-11-01,BASIC,33
1211,initial,2022-11-01,PRO,85
1212,initial,2020-12-01,BASIC,33
1213,initial,2020-12-01,BASIC,33
1214,initial,2022-03-01,PRO,85
1215,initial,2020-06-01,PRO,65
1216,initial,2021-03-01,BASIC,43
1217,initial,2022-02-01,PRO,85
1218,initial,2020-11-01,BASIC,33
1219,initial,2022-07-01,PRO,85
1220,initial,2021-05-01,BASIC,43
1221,initial,2022-08-01,MAX,119
1222,initial,2022-11-01,BASIC,53
1223,initial,2022-07-01,BASIC,53
1224,initial,2022-02-01,BASIC,53
1225,initial,2020-06-01,MAX,99
1226,initial,2020-04-01,MAX,99
1227,initial,2022-02-01,BASIC,53
1228,initial,2020-05-01,MAX,99
1229,initial,2022-01-01,PRO,85
1230,initial,2021-07-01,BASIC,43
1231,initial,2021-10-01,PRO,75
1232,initial,2020-09-01,BASIC,33
1233,initial,2022-07-01,PRO,85
1234,initial,2020-11-01,BASIC,33
1235,initial,2021-07-01,MAX,109
1236,initial,2020-08-01,MAX,99
1237,initial,2020-07-01,BASIC,33
1238,initial,2022-06-01,PRO,85
1239,initial,2022-08-01,BASIC,53
1240,initial,2022-07-01,PRO,85
1241,initial,2021-03-01,PRO,75
1242,initial,2020-10-01,BASIC,33
1243,initial,2021-10-01,PRO,75
1244,initial,2021-01-01,BASIC,43
1245,initial,2022-10-01,PRO,85
1246,initial,2020-01-01,PRO,65
1247,initial,2021-04-01,BASIC,43
1248,initial,2020-04-01,PRO,65
1249,initial,2021-07-01,BASIC,43
1250,initial,2020-12-01,BASIC,33
1251,initial,2021-04-01,MAX,109
1252,initial,2020-08-01,MAX,99
1253,initial,2022-08-01,BASIC,53
1254,initial,2022-02-01,MAX,119
1255,initial,2022-06-01,MAX,119
1256,initial,2020-08-01,PRO,65
1257,initial,2021-12-01,MAX,109
1258,initial,2021-09-01,BASIC,43
1259,initial,2021-06-01,BASIC,43
1260,initial,2021-12-01,MAX,109
1261,initial,2022-05-01,MAX,119
1262,initial,2020-04-01,PRO,65
1263,initial,2022-02-01,BASIC,53
1264,initial,2021-11-01,MAX,109
1265,initial,2020-07-01,BASIC,33
1266,initial,2021-03-01,PRO,75
1267,initial,2020-03-01,BASIC,33
1268,initial,2020-03-01,MAX,99
1269,initial,2022-04-01,PRO,85
1270,initial,2021-05-01,BASIC,43
1271,initial,2022-05-01,BASIC,53
1272,initial,2022-10-01,PRO,85
1273,initial,2020-05-01,BASIC,33
1274,initial,2021-09-01,MAX,109
1275,initial,2021-12-01,PRO,75
1276,initial,2020-02-01,MAX,99
1277,initial,2020-03-01,BASIC,33
1278,initial,2021-03-01,BASIC,43
1279,initial,2022-11-01,BASIC,53
1280,initial,2022-05-01,MAX,119
1281,initial,2022-09-01,MAX,119
1282,initial,2020-07-01,PRO,65
1283,initial,2022-01-01,BASIC,53
1284,initial,2022-07-01,PRO,85
1285,initial,2020-12-01,BASIC,33
1286,initial,2021-08-01,BASIC,43
1287,initial,2021-01-01,PRO,75
1288,initial,2021-02-01,MAX,109
1289,initial,2022-03-01,MAX,119
1290,initial,2022-06-01,PRO,85
1291,initial,2022-08-01,PRO,85
1292,initial,2020-06-01,MAX,99
1293,initial,2022-03-01,BASIC,53
1294,initial,2020-04-01,BASIC,33
1295,initial,2021-08-01,MAX,109
1296,initial,2021-12-01,BASIC,43
1297,initial,2021-07-01,BASIC,43
1298,initial,2020-03-01,BASIC,33
1299,initial,2021-10-01,PRO,75
1300,initial,2020-05-01,PRO,65
1301,initial,2021-04-01,BASIC,43
1302,initial,2022-06-01,PRO,85
1303,initial,2020-04-01,MAX,99
1304,initial,2021-05-01,BASIC,43
1305,initial,2021-02-01,PRO,75
1306,initial,2020-02-01,BASIC,33
1307,initial,2021-06-01,PRO,75
1308,initial,2021-10-01,BASIC,43
1309,initial,2020-12-01,MAX,99
1310,initial,2021-09-01,PRO,75
1311,initial,2021-06-01,MAX,109
1312,initial,2021-06-01,PRO,75
1313,initial,2022-12-01,MAX,119
1314,initial,2021-08-01,BASIC,43
1315,initial,2022-11-01,BASIC,53
1316,initial,2021-12-01,MAX,109
1317,initial,2022-05-01,PRO,85
1318,initial,2020-09-01,BASIC,33
1319,initial,2020-09-01,PRO,65
1320,initial,2020-07-01,PRO,65
1321,initial,2021-02-01,PRO,75
1322,initial,2022-08-01,MAX,119
1323,initial,2022-10-01,MAX,119
1324,initial,2021-11-01,BASIC,43
1325,initial,2021-06-01,PRO,75
1326,initial,2020-07-01,MAX,99
1327,initial,2021-09-01,PRO,75
1328,initial,2021-09-01,PRO,75
1329,initial,2020-03-01,PRO,65
1330,initial,2021-03-01,BASIC,43
1331,initial,2022-11-01,BASIC,53
1332,initial,2022-05-01,PRO,85
1333,initial,2022-02-01,BASIC,53
1334,initial,2022-01-01,PRO,85
1335,initial,2020-03-01,PRO,65
1336,initial,2021-01-01,PRO,75
1337,initial,2021-07-01,BASIC,43
1338,initial,2022-10-01,BASIC,53
1339,initial,2021-10-01,BASIC,43
1340,initial,2020-01-01,MAX,99
1341,initial,2020-02-01,MAX,99
1342,initial,2020-04-01,PRO,65
1343,initial,2020-07-01,PRO,65
1344,initial,2020-01-01,BASIC,33
1345,initial,2022-10-01,MAX,119
1346,initial,2022-04-01,BASIC,53
1347,initial,2022-11-01,PRO,85
1348,initial,2021-05-01,MAX,109
1349,initial,2020-02-01,PRO,65
1350,initial,2022-02-01,BASIC,53
1351,initial,2020-10-01,BASIC,33
1352,initial,2021-07-01,BASIC,43
1353,initial,2022-06-01,PRO,85
1354,initial,2021-06-01,PRO,75
1355,initial,2020-01-01,PRO,65
1356,initial,2021-11-01,BASIC,43
1357,initial,2020-12-01,BASIC,33
1358,initial,2022-08-01,PRO,85
1359,initial,2020-05-01,BASIC,33
1360,initial,2021-03-01,BASIC,43
1361,initial,2022-01-01,MAX,119
1362,initial,2022-08-01,PRO,85
1363,initial,2020-12-01,BASIC,33
1364,initial,2022-01-01,MAX,119
1365,initial,2020-08-01,PRO,65
1366,initial,2020-10-01,BASIC,33
1367,initial,2022-07-01,BASIC,53
1368,initial,2020-01-01,BASIC,33
1369,initial,2021-04-01,BASIC,43
1370,initial,2022-06-01,BASIC,53
1371,initial,2021-10-01,BASIC,43
1372,initial,2021-06-01,BASIC,43
1373,initial,2022-09-01,PRO,85
1374,initial,2020-10-01,BASIC,33
1375,initial,2022-08-01,PRO,85
1376,initial,2021-12-01,PRO,75
1377,initial,2022-09-01,BASIC,53
1378,initial,2021-12-01,PRO,75
1379,initial,2021-05-01,MAX,109
1380,initial,2020-01-01,BASIC,33
1381,initial,2020-06-01,BASIC,33
1382,initial,2020-11-01,PRO,65
1383,initial,2022-05-01,PRO,85
1384,initial,2022-08-01,MAX,119
1385,initial,2022-07-01,PRO,85
1386,initial,2020-02-01,PRO,65
1387,initial,2021-06-01,PRO,75
1388,initial,2021-01-01,BASIC,43
1389,initial,2022-04-01,MAX,119
1390,initial,2021-03-01,PRO,75
1391,initial,2020-08-01,PRO,65
1392,initial,2022-03-01,PRO,85
1393,initial,2020-10-01,PRO,65
1394,initial,2020-06-01,PRO,65
1395,initial,2022-01-01,PRO,85
1396,initial,2021-04-01,BASIC,43
1397,initial,2020-10-01,BASIC,33
1398,initial,2022-06-01,PRO,85
1399,initial,2020-03-01,BASIC,33
1400,initial,2020-06-01,BASIC,33
1401,initial,2020-03-01,PRO,65
1402,initial,2020-05-01,BASIC,33
1403,initial,2021-06-01,MAX,109
1404,initial,2021-04-01,BASIC,43
1405,initial,2020-07-01,PRO,65
1406,initial,2020-04-01,BASIC,33
1407,initial,2021-07-01,PRO,75
1408,initial,2021-11-01,BASIC,43
1409,initial,2022-12-01,BASIC,53
1410,initial,2022-02-01,PRO,85
1411,initial,2020-10-01,BASIC,33
1412,initial,2020-02-01,BASIC,33
1413,initial,2020-11-01,PRO,65
1414,initial,2020-05-01,PRO,65
1415,initial,2022-06-01,BASIC,53
1416,initial,2020-04-01,MAX,99
1417,initial,2020-11-01,BASIC,33
1418,initial,2021-06-01,BASIC,43
1419,initial,2022-12-01,MAX,119
1420,initial,2021-07-01,MAX,109
1421,initial,2022-10-01,BASIC,53
1422,initial,2020-12-01,BASIC,33
1423,initial,2020-06-01,PRO,65
1424,initial,2020-09-01,PRO,65
1425,initial,2021-08-01,BASIC,43
1426,initial,2020-03-01,MAX,99
1427,initial,2022-08-01,PRO,85
1428,initial,2020-03-01,PRO,65
1429,initial,2020-06-01,BASIC,33
1430,initial,2021-03-01,BASIC,43
1431,initial,2021-05-01,PRO,75
1432,initial,2021-07-01,BASIC,43
1433,initial,2022-04-01,PRO,85
1434,initial,2021-02-01,PRO,75
1435,initial,2020-06-01,PRO,65
1436,initial,2022-01-01,BASIC,53
1437,initial,2021-12-01,BASIC,43
1438,initial,2022-09-01,MAX,119
1439,initial,2021-07-01,BASIC,43
1440,initial,2022-04-01,PRO,85
